latitude,longitude,event_date,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days
32.1764,76.3075,08-12-2015 09:00,99,90.5,13.2,27.8,20.7,0.419433333,-3.68,2,10
30.6945,79.0544,06/17/2013 12:00:00 AM,290.6,266.9,170.8,20.1,8.9,0.424958333,19.01,5,10
28.2168,83.6666,07-12-2007 00:00,207.6,137,43.9,28.1,18.4,0.424175,-3.26,5,10
31.0766,77.3913,08-07-2011 00:00,62.9,51.7,38,28.7,21.2,0.454283333,0.97,1,10
27.9715,85.9623,05-01-2015 00:00,47.8,45.2,22,21.2,5.9,0.41965,-0.05,0,10
31.5124,78.1181,06/17/2016 12:00:00 AM,53.1,39.5,34.1,27,9,0.394175,3.59,1,10
11.4098,76.6939,11-09-2009 00:00,164.1,154.6,135.3,19.9,12,0.4156,18.3,2,10
29.3577,80.3109,12/23/2013 03:00:00 PM,1.1,1.1,0.1,18.2,6.2,0.298075,-0.1,0,1
32.9411,75.0922,11-07-2014 00:00,1.3,0.3,0.2,24.6,9,0.131775,-0.01,0,1
29.5326,82.1482,06/18/2013 12:00:00 AM,161,149.6,115,22.8,9.9,0.419191667,14.07,2,10
32.3682,75.5227,02/15/2012 12:00:00 AM,50,28.1,27,19.2,2.2,0.31375,2.1,1,4
19.1711,73.0207,07/24/2013 12:00:00 AM,266.8,238.5,136.2,28.3,24.4,0.425483333,7.78,6,10
35.2746,73.2235,01-12-2013 00:00,5,5,4.6,2.8,-8.6,0.341175,0,0,1
11.3192,76.5959,07/25/2013 12:00:00 AM,56.8,46.2,21.4,20.4,14.2,0.425116667,1.4,0,10
27.7276,88.0446,08/29/2010 10:00:00 PM,75.8,48.7,14.7,3.9,-0.8,0.38705,-0.72,0,10
8.4863,76.9517,11/13/2013 12:00:00 AM,26,23.6,18.4,30.2,23.1,0.240533333,3.17,0,3
6.9366,80.6953,11-02-2012 00:00,272.4,224.3,71.7,23.5,16.8,0.477033333,-7.94,5,10
27.6041,84.8603,08/23/2010 12:00:00 AM,374.7,305.2,74,28.8,22.6,0.427008333,-23.33,6,10
27.8776,94.25,06-01-2013 00:00,186.4,136.5,92.8,28.7,17.9,0.420833333,4.47,6,6
34.5625,73.8319,07-02-2007 00:00,87,78.2,51.3,25.5,14.6,0.392141667,0.13,1,10
30.9546,77.1792,10-04-2010 00:00,6.5,1.7,1.5,22.4,9.5,0.395683333,0.26,0,2
12.8157,74.8586,06/24/2016 11:00:00 PM,255.9,237.4,131.2,28.8,23.6,0.357341667,2.09,4,10
26.1475,91.7356,06-02-2012 00:00,73.7,43.7,35.7,33.2,23.9,0.47265,1.29,0,10
33.2537,75.2006,01/16/2008 12:00:00 AM,112.4,84.5,0,16.8,3.7,0.479725,-0.06,3,6
24.9037,93.487,09-01-2013 00:00,114.7,97,6.5,25.4,17.8,0.412775,-9.16,2,10
28.05,84.95,07-04-2010 23:00,256.2,209.4,95,27,19.1,0.42245,-4.96,3,10
29.5679,82.283,07/16/2016 12:00:00 AM,95.8,80.1,33.5,22.4,14.9,0.425741667,-0.88,0,10
6.957291003,81.12046509,02/17/2011 12:00:00 AM,50.5,17.1,1.4,24,15.5,0.434858333,-1.11,1,8
37.576,72.592,04-01-2007 00:00,37.5,36.8,26.7,0.6,-23,0.166,0,0,4
25.4538,93.9827,07/22/2015 12:00:00 AM,172.7,157.6,54.8,24.7,16.9,0.439941667,-0.9,3,10
27.1027,88.1218,07/26/2016 11:00:00 PM,835.7,467.2,227.9,25.1,20,0.428491667,-0.3,10,10
26.1147,94.3864,07-01-2013 00:00,195.2,114.3,62.9,31.9,24.4,0.48245,6.53,4,10
28.8425,81.7097,08/15/2015 11:00:00 PM,119.5,77.5,39.7,26.6,19.9,0.423016667,-0.28,2,10
29.7,67.3833,02-03-2008 00:00,10.7,10.7,7.7,15,-0.4,0.3019,1.26,0,2
33.3037,75.1827,02/13/2011 12:00:00 AM,125.2,122.4,4.7,17.3,0.2,0.481458333,0.94,2,4
30.9035,77.0965,09/19/2010 12:00:00 AM,604.4,563.9,40.4,24.7,16,0.403866667,5.39,3,10
6.754,80.9514,12/26/2014 12:00:00 AM,501.5,416.3,206.7,24.7,18.8,0.439483333,7.91,7,10
29.0396,81.2519,07-02-2011 08:00,291.6,256.9,154.7,28.9,20.5,0.4242,3.79,4,10
10.8319,78.7075,12/20/2015 09:00:00 AM,21.2,7.3,3.9,29.4,19.2,0.358116667,0.19,0,3
29.1309,81.6631,07-07-2013 00:00,302.1,258.2,207.3,25.8,17.7,0.426391667,20.18,3,10
22.6368,92.1453,06-11-2007 00:00,65.3,64.6,30.3,33.1,24.5,0.414316667,1.68,0,8
28.0336,85.2178,06/28/2016 12:00:00 AM,265.1,163.9,89.8,21.9,15.4,0.426083333,4.91,7,10
22.3496,91.8138,09/21/2015 07:00:00 AM,80.6,52.8,46.8,31.2,25,0.389725,4.89,1,10
21.4409,92.0074,06/26/2015 02:00:00 PM,423.4,393.6,295.4,31.1,25.1,0.428491667,17.77,6,10
27.3425,88.6236,09-10-2007 00:00,633.5,525.4,223.3,20.2,15.2,0.426183333,-14.59,10,10
27.509,85.1505,09/18/2010 09:00:00 AM,230.4,206.2,118.1,21.1,13.8,0.42445,3.55,3,10
24.5202,92.7239,05/18/2016 08:00:00 AM,86.7,86.5,41.3,34.6,22.8,0.4132,-1.21,2,7
28.3323,83.7438,08/28/2007 12:00:00 AM,103.9,73.8,30.4,26.5,15.5,0.420233333,-2.13,2,7
10.3316,76.9592,05-09-2016 12:10,150.6,143.9,77.3,31.8,21,0.358883333,3.79,4,10
19.316,83.2414,09/16/2015 12:00:00 AM,152.7,118.1,70.7,29.9,21.1,0.422408333,5.1,2,10
24.9818,93.5142,07/24/2015 12:00:00 AM,195.8,137.7,56.1,24.2,18.1,0.425208333,-0.38,5,10
28.0004,84.033,06/30/2011 12:00:00 AM,228.2,188.6,139.3,26.7,19.4,0.418383333,14.75,3,10
33.1804,75.8101,02/13/2011 12:00:00 AM,182.4,150.2,21,13.6,1.3,0.440841667,0.04,4,5
26.944,88.4441,06-11-2010 00:00,69.6,50.6,20.1,29.4,22.7,0.410683333,0.38,0,10
33.13296295,75.43929097,03/17/2016 12:00:00 AM,105.5,99.8,7.7,22.5,5.6,0.483033333,-9.18,2,10
10.0539,76.8298,08-05-2013 09:30,324.1,270.8,203.8,27.7,19.5,0.485483333,24.34,5,10
32.0996,77.1586,03-05-2011 00:00,90.6,68.1,52.3,10.9,-4.1,0.387225,2.8,1,10
19.1869,73.02,07/31/2016 11:00:00 AM,150,132.1,87.1,27.8,24.4,0.424425,3.81,3,10
32.9913,75.1915,08/14/2013 12:00:00 AM,90.8,62.9,39.6,27.6,21.2,0.457175,-0.02,1,10
30.7386,79.4954,08-04-2016 00:00,223.6,174.7,97.1,15.4,8.3,0.424483333,0.26,5,10
13.1819,76.1147,07-02-2011 18:00,51.4,49.7,19.4,26.1,19.5,0.436183333,-1.06,1,7
30.9753,78.4375,07/31/2016 12:00:00 AM,141.4,95.7,46.4,19.2,11.6,0.424275,-1.76,2,10
29.356,81.3098,07-12-2007 00:00,170.8,110.1,40.6,27.7,18.1,0.421833333,0.88,4,10
30.301,79.3628,07/24/2013 12:00:00 AM,171.4,150.7,56.8,27.9,20.9,0.4565,-9.94,4,10
29.7929,95.8044,07-01-2014 04:00,211,136.8,81.7,20,11.1,0.354216667,6.08,6,10
19.0949,72.8899,09-03-2009 23:30,125.4,109.3,42.4,28.9,25,0.361591667,-1.39,2,10
5.8597,95.3576,12/27/2014 12:00:00 AM,374.3,348.3,228.5,28.8,25.1,0.284091667,9.48,5,10
11.2993,76.9354,06/16/2011 12:00:00 AM,5.9,5.7,5.7,30.2,21.7,0.388041667,0.65,0,2
26.1985,91.7998,09/22/2014 12:00:00 AM,156.8,134.6,109,32.9,24.1,0.473258333,9.31,2,5
25.6269,94.1139,07-12-2013 00:00,144.2,90.4,42.7,24.9,17.6,0.492541667,3.55,2,10
10.3228,76.4319,08-05-2013 00:00,234.6,193.8,132.9,29.3,22.2,0.477275,13.02,5,10
21.6989,74.172,09/25/2013 07:00:00 AM,418.7,403.4,380,27.7,17.4,0.409541667,34.54,4,4
31.7077,76.9313,08/13/2011 09:00:00 AM,87.3,75.1,41.5,29.7,22,0.410766667,1.87,1,10
28.799,82.4712,08/22/2011 12:00:00 AM,211.7,137.7,51.7,21.1,13.4,0.41985,1.36,5,10
33.9344,74.6566,03/30/2015 12:00:00 AM,71.9,71.9,65.1,15.1,-1.3,0.419466667,8.05,2,2
30.6594,79.5605,08/17/2012 12:00:00 AM,80.9,56.9,20.7,16.4,7.4,0.417183333,-1.21,0,10
31.4582,78.2114,09/19/2010 12:00:00 AM,218.9,200.2,44.2,17.9,2.1,0.382491667,5.9,3,10
27.828,83.6349,06/13/2012 12:00:00 AM,17.6,9.2,2.2,34.4,21.4,0.101875,0.23,0,5
31.5375,77.3737,08/21/2013 12:00:00 AM,116.2,74.2,28.3,16.9,9,0.41485,0.83,0,10
32.5659,75.0944,06/15/2008 12:00:00 AM,36.2,30.1,19.1,35.7,23.3,0.148025,2.01,0,8
26.9974,88.4314,06/17/2015 12:00:00 AM,143.9,93.2,39.7,30.2,22.5,0.420316667,0.44,2,10
28.4414,82.624,08/15/2014 12:00:00 AM,182.6,124.5,55.4,21.1,12.9,0.421525,3.92,4,10
6.2167,80.45,12-12-2008 00:00,54.5,49.5,28.2,29.9,22.5,0.480316667,2.07,0,5
31.1,77.16,08/17/2008 12:00:00 AM,270.1,205.4,91.1,23.6,15.3,0.476525,-3.48,6,10
24.4279,94.0564,09-11-2007 00:00,155.1,130.5,11.1,27,19.9,0.4209,-8.77,3,10
33.1206,75.3142,10/26/2014 12:00:00 AM,4.6,3.7,3.5,21,6.8,0.238016667,0.41,0,2
25.4941,82.5725,07/31/2016 12:00:00 AM,122.2,80.5,22.2,33.6,25.4,0.414425,-6.85,2,10
10.0606,76.6331,08-07-2013 08:00,239.6,217.2,152.9,28.7,21.6,0.482591667,3.86,4,10
27.5,84.6663,07/22/2013 12:00:00 AM,72,55.4,28.2,30.9,24,0.423475,0.94,0,10
30.6785,78.3475,08-09-2010 00:00,262.4,98.4,25.2,29.4,20.8,0.4788,-3.38,3,10
29.36,80.126,07/20/2010 12:00:00 AM,730.9,665.1,364.7,27.1,19.6,0.481808333,54.39,7,10
34.7982,71.3823,11/16/2014 03:00:00 PM,17.5,0,0,20.6,-0.8,0.295025,0,0,2
38.5367,68.78,06-12-2011 00:00,3.6,3.6,2.9,31.9,9.5,0.16915,0.37,0,4
26.8727,94.9275,08/16/2013 12:00:00 AM,148,119.7,45.9,30.7,23.6,0.486591667,-1.72,4,10
27.0011,93.7273,09-10-2010 00:00,256.8,190.8,71.4,30.1,24.2,0.420241667,0.62,8,10
27.7898,86.3499,07/22/2013 12:00:00 AM,201.9,147.5,68.7,13.1,7.2,0.426733333,1.74,4,10
29.5935,79.6805,06/19/2013 12:00:00 AM,331.9,289.4,252.3,30,18.6,0.483966667,8.82,4,10
23.7327,92.7463,07/14/2014 06:00:00 PM,145.5,132.8,104.9,29.6,20.3,0.407066667,4.39,4,10
9.8012,76.9006,05/31/2011 12:00:00 AM,132,109.8,71,27.4,19.2,0.480675,2.27,2,8
14.0354,74.6624,06/14/2011 12:00:00 AM,386.7,274.6,98.4,26.1,22.6,0.482591667,-6.54,10,10
34.209,74.3524,04/15/2014 12:00:00 AM,51.9,14.3,12,15.3,1.2,0.416225,0.85,1,4
31.0766,77.3916,08-07-2011 00:00,62.9,51.7,38,28.7,21.2,0.454283333,0.97,1,10
28.1347,83.2369,07/16/2016 09:00:00 AM,217.6,139.2,55.7,27.1,20.2,0.4252,-0.15,5,10
34.0978,74.4016,04-03-2015 15:00,109.9,103.1,36.7,13.2,-1.1,0.423875,-2.24,3,6
33.8667,73.7667,02/25/2007 12:00:00 AM,28,22.3,0,14.1,-3,0.463725,-1.28,0,4
29.58,80.2214,07-04-2013 00:00,212.5,69.2,51.1,24.8,18.5,0.475916667,5.08,3,10
27.3721,88.708,06-08-2013 17:00,233.3,85.1,44.7,15.9,9,0.420866667,1.03,3,10
33.241,75.234,02/22/2012 12:00:00 AM,96.4,31.8,31,16,0.9,0.488916667,4.48,1,4
18.7632,73.347,07/19/2015 03:00:00 PM,73.5,39.7,27,28.4,22.6,0.46275,2.48,0,10
28.4333,83.1202,08/23/2014 11:00:00 PM,161.8,73.3,26.6,19.7,14.3,0.424566667,-0.12,3,10
35.2685,75.6271,10/26/2015 12:00:00 AM,58.8,54.1,37.6,9.8,-16.8,0.311483333,0,1,4
28.1171,83.2497,08/27/2010 12:00:00 AM,487.1,425.3,234.5,27.2,21.5,0.425141667,-22.16,5,10
28.8519,81.7086,06/18/2013 12:00:00 AM,204.6,169.4,139.6,28.2,19.3,0.407566667,21.93,3,10
25.203,90.5573,07/19/2016 12:00:00 AM,184,163.7,134.9,31.2,23.6,0.472808333,10.32,3,10
21.443,92.0076,10/30/2012 09:00:00 AM,0,0,0,30.5,22.1,0.258466667,0,0,0
7.4685,80.6201,02/15/2013 12:00:00 AM,67.9,63.4,50.1,28.8,20.7,0.417258333,4.94,1,10
28.4499,83.3453,09-03-2016 00:00,65.3,55,34.1,24.3,15.3,0.415391667,0.33,0,6
31.3237,76.7622,08-11-2015 00:00,82.3,54.3,31.8,30,23,0.413958333,-0.19,1,10
33.3343,75.1969,03/22/2015 11:00:00 PM,66,62,0,19.8,3.8,0.476625,-0.18,2,4
26.1984,94.8158,08/19/2010 06:30:00 AM,369.9,240.2,58,23.8,16.6,0.486108333,-5.26,8,10
24.4638,92.4943,05/18/2016 08:00:00 AM,101.3,101.3,58.1,33.9,22.6,0.416325,1.51,2,7
28.3328,83.3742,09-03-2013 00:00,157.9,118.1,68.5,21.7,14.3,0.42035,8.35,2,10
18.7734,82.8555,09/15/2015 06:00:00 PM,199.2,188.7,117.9,27.9,20.2,0.423225,7.87,4,9
32.6173,75.264,08/20/2015 11:00:00 PM,97,26,8.6,31.2,23.1,0.264666667,-0.46,1,3
17.9683,97.9422,08-03-2011 00:00,196.8,178.2,148.4,30.5,22.6,0.4803,11.86,3,10
14.9935,74.0478,10-02-2009 00:00,166.7,132.6,118.9,29.1,24.4,0.478075,9.24,3,10
23.75406693,92.74128531,09/13/2010 09:00:00 AM,72.4,62.1,27.2,26.4,19,0.409925,0.37,0,10
30.4581,68.4119,09/24/2012 12:00:00 AM,0,0,0,28,10.2,0.141466667,0,0,0
28.1605,84.0907,07-11-2010 09:00,290.3,217.1,160.2,28.8,20.2,0.427225,17.11,4,10
33.1617,75.3278,06-09-2011 00:00,8.2,0,0,33.7,16.2,0.310316667,0,0,3
14.7822,74.2279,11-08-2010 19:00,36,35.4,21.8,31.6,20.5,0.471075,-0.27,0,6
26.0814,94.803,08/14/2010 12:00:00 AM,104.8,51.6,31.4,30.1,21.1,0.436741667,2.42,2,10
28.5237,82.5891,08/14/2014 12:00:00 AM,164.2,121.4,31.7,21.1,12.8,0.420866667,-1.79,3,10
27.72,83.4724,09/19/2008 12:00:00 AM,38.8,33.5,16.7,32.2,23.5,0.395866667,1.2,0,10
25.7902,94.1318,07-10-2016 00:00,206.2,101.2,13.6,29.2,19.3,0.482066667,-5.88,5,10
36.1575,72.0903,03-03-2015 00:00,110,79.6,21,5.8,-11.6,0.144275,0,1,6
24.8961,93.4957,08/19/2010 12:00:00 AM,124.1,104,20.7,28.7,19.9,0.4194,-0.39,1,10
27.0377,88.3603,09/14/2012 12:00:00 AM,187.3,165.6,137.1,25.3,15.9,0.4104,11.74,3,6
34.0049,73.7526,02-08-2010 00:00,115,94.7,94.2,10.9,-4.6,0.384183333,7,4,3
27.044,89.5744,08/18/2009 01:00:00 PM,553.3,520.9,328.8,24.6,18.6,0.426333333,6.28,6,10
35.3143,74.1937,05-11-2011 15:00,18.5,18.5,1.8,6.2,-5.8,0.423841667,-0.43,0,2
33.0165,74.9437,02/13/2011 10:00:00 PM,141.6,123.3,15.1,13.1,-6.5,0.446966667,2.99,2,5
19.1095,72.8929,06/25/2010 12:00:00 AM,299.8,112.7,55,30.8,25.8,0.354708333,5.55,5,10
27.9358,85.1893,07/19/2011 12:00:00 AM,162.6,141.4,29.6,26.3,19.5,0.426583333,-10.51,3,10
27.8953,85.6016,08-07-2014 23:00,180.8,127,35.3,24.2,17,0.425708333,-4.27,4,10
31.2403,77.9258,08-07-2011 01:00,17.1,12.7,11.2,25.1,16.4,0.425483333,0.3,0,4
30.6509,79.5192,07-08-2011 00:00,176.1,105.6,62,20.7,11,0.411333333,6.88,3,10
34.2088,74.3279,04-07-2015 00:00,157.7,78.1,10.2,14.5,-1,0.418033333,-4.29,3,8
24.8669,92.3576,05-09-2014 23:00,210.6,185.6,122.3,33.4,21.8,0.449533333,12.24,3,10
25.7428,93.9136,08/28/2007 12:00:00 AM,129,117.2,103.5,30.3,21.8,0.481775,15.09,2,10
26.8366,88.0839,07-01-2015 09:00,156.2,99.4,43.5,22.6,16.4,0.424575,0.06,2,10
29.841,79.7758,09/14/2012 12:00:00 AM,70.7,40.8,16.7,28.9,20.7,0.475925,0.78,0,10
20.92931962,92.22263842,06/15/2010 04:00:00 AM,284.5,254.8,220.1,31.2,24.8,0.42405,25.4,4,10
29.4596,82.0446,06-10-2016 00:00,46.9,41.1,20.8,13.4,-0.2,0.304475,0.65,0,10
27.0599,88.4674,09/16/2013 03:00:00 PM,77.2,51.2,13.6,26.2,15,0.397583333,1.01,0,10
33.9659,74.3313,03/23/2007 12:00:00 AM,97.1,91.2,44,0.6,-12.3,0.393125,-1.68,2,6
32.2338,77.1784,02/25/2011 12:00:00 AM,64.6,25.6,19.5,7.5,-11.6,0.296166667,0.91,0,6
27.9271,83.529,08-03-2007 00:00,423.3,347.1,85.7,29.6,23.8,0.426558333,-6.44,8,10
23.3572,92.7878,08/26/2015 12:00:00 AM,132.9,92.8,19.5,23.9,17.1,0.418583333,-0.47,3,10
27.8173,83.4643,07-01-2011 04:30,359.6,329.9,275.5,28.2,20.3,0.417241667,36,4,10
25.61560252,94.11603493,08/19/2010 06:00:00 PM,102.9,70.5,29.1,25.5,17.7,0.48925,0.36,0,10
28.01031874,84.37740614,08/30/2008 12:00:00 AM,298.9,262.6,109.5,26.3,19.9,0.427816667,-11.11,4,10
26.4333,94.8833,06/17/2010 07:30:00 PM,100.2,67.8,32.9,29.5,21.4,0.480733333,-2.36,0,10
35.5099,73.3361,08-03-2013 09:00,15.7,10.5,10,33.9,18.2,0.258625,1.64,0,3
30.6838,79.0479,06/25/2015 12:00:00 AM,65.6,53.3,26.6,21,8.3,0.357391667,2.32,0,10
27.81229512,84.67982275,07/27/2010 09:00:00 AM,133.9,68.7,24.8,30.7,24.3,0.423225,-0.04,2,10
38.533,68.214,04/17/2007 12:00:00 AM,0.3,0,0,29.2,3.3,0.299216667,0,0,1
9.8957,76.9346,08-05-2013 00:00,204.8,184,138.7,24.4,17.6,0.484983333,16.85,3,10
27.2084,88.4909,09-11-2007 00:00,510.7,440.9,125.5,29.7,23.3,0.428283333,-27.74,8,10
11.4816,75.9957,10-03-2009 00:00,113.4,93.4,76,28.3,22.4,0.486183333,11.4,1,10
7.2753,81.0714,02-07-2011 00:00,353.2,310.9,108.8,24.6,19.3,0.43235,-8.79,5,10
6.686,80.3874,05/19/2010 12:00:00 AM,91.8,62,27.6,30.1,23.7,0.4822,0.43,1,10
30.966,78.4151,08/20/2010 12:00:00 AM,231.3,175.4,117.3,19.6,12.7,0.424325,9.34,3,10
7.2558,80.3019,04/29/2010 12:00:00 AM,63.5,57.5,24,31,23.3,0.474566667,-2.54,0,10
26.1314,91.7548,09/22/2014 12:00:00 AM,156.8,134.6,109,32.8,23.9,0.480866667,9.31,2,5
27.3667,87.2167,09-12-2007 00:00,194.4,153.1,46.9,25.2,19.9,0.427583333,-1.13,3,10
33.5405,74.3723,09-06-2014 00:00,348.2,347,338.6,26.1,15.1,0.422483333,38.5,3,5
15.7051,74.2197,12-10-2013 10:30,2.1,0,0,29.7,15.2,0.274775,0,0,1
27.8126,84.8051,07/18/2014 12:00:00 AM,106.6,80.4,51.9,30.3,24.6,0.426725,3.04,0,10
29.8587,80.5547,08-07-2015 00:00,139.1,137,49,28.1,19.4,0.464358333,3.55,3,8
28.9446,82.2494,08/13/2014 12:00:00 AM,111.2,70.6,19.9,23,16,0.422183333,-3.86,1,10
30.7332,78.4401,09/20/2010 12:00:00 AM,337.9,245.6,184.2,23.8,14.1,0.484566667,21.42,4,10
34.8685,72.3183,05/24/2008 12:00:00 AM,22.6,22.6,22.5,29.3,9.3,0.173125,3.3,0,2
26.1699,94.4922,07-11-2016 23:00,149.7,37.4,5.6,27.1,20.2,0.489708333,-0.94,2,7
27.2333,94.1167,10/29/2008 12:00:00 AM,26.9,26.9,26.9,30.1,17.4,0.294275,1.52,0,2
36.3079,74.6712,10/26/2015 12:00:00 AM,52.1,42.5,24,10.2,-14.7,0.347925,0,0,5
25.6172,96.3005,01-06-2015 19:05,6.3,6.3,6.3,26.1,11.7,0.306625,0.9,0,2
24.1293,92.6921,09/29/2007 12:00:00 AM,46,38.4,29.8,30.3,18,0.397058333,2.64,0,7
25.03561729,94.0144205,06/28/2011 12:00:00 AM,55.3,36.8,20.9,28.1,20.3,0.478541667,1.87,0,10
30.2411,78.9014,07/26/2015 12:00:00 AM,140.5,62.8,29.1,30.4,24,0.481475,0.39,2,10
33.3018,75.1793,08/14/2013 12:00:00 AM,152.6,105.6,76.1,28,20.4,0.486341667,2.4,3,10
6.9935,81.0473,12/24/2007 12:00:00 AM,116,71.5,19,25.1,18.5,0.473,-0.31,2,10
28.2649,83.7843,07/26/2010 12:00:00 AM,420.2,318.8,98.9,26,20,0.426325,3.33,7,10
30.056,70.6369,09/16/2011 12:00:00 AM,60.6,31.2,16.6,33.5,25.5,0.343608333,0.27,1,5
25.3833,94.1884,08/15/2013 12:00:00 AM,293.8,192.3,83.7,24.1,16.2,0.482258333,2.62,5,10
30.9015,78.7756,09/19/2010 12:00:00 AM,134.3,128.1,94,3.7,-4.1,0.418258333,0.6,1,7
7.0808,80.7354,04/23/2011 12:00:00 AM,148.1,119.4,58.4,21.8,14.1,0.463933333,-0.29,2,10
12.82402778,75.21163889,06/27/2017 01:10:00 PM,126.7,109.8,65.1,29.5,22.1,0.509833333,3.54,2,10
26.1666,91.7042,09/23/2015 12:00:00 AM,221.9,165.7,122,32.5,23.5,0.480183333,4.95,5,5
27.21545164,85.91452544,07/25/2016 12:00:00 AM,367,319,150,28.9,22.9,0.426408333,6.99,7,10
30.3642,79.3158,08/18/2013 12:00:00 AM,176,96.8,17.8,26.8,20.4,0.482975,-9.84,2,10
29.4469,81.4867,08-10-2010 00:00,163.7,116.6,37,24.6,15.1,0.420066667,-4.21,3,10
27.4159,87.6909,07-10-2016 09:00,297.2,188.5,44.6,26.3,21.4,0.428133333,-5.72,7,10
27.5,85.35,11-05-2009 00:00,1.8,1.8,1.2,24.4,12.7,0.304,0.07,0,4
33.1261,75.4481,11-06-2014 18:00,2.9,1.2,1.2,24.4,10,0.32755,0.05,0,2
27.7165,85.4279,08-03-2011 00:00,257,204.5,127.4,25.1,18.4,0.423783333,17.67,5,10
26.0977,94.7031,06-07-2013 00:00,83.3,49.7,28.6,24.2,16,0.478,1.44,0,10
29.5885,80.2098,08-08-2009 02:00,179.1,155.2,131,25.6,18,0.474633333,11.75,2,10
27.8569,85.1287,08/27/2015 12:00:00 AM,125.1,76.4,20.2,28.8,22.6,0.419241667,0.27,2,10
10.2462,77.582,11/23/2010 08:00:00 AM,109.6,99.1,49,24.9,17.3,0.423025,2.68,0,10
34.6758,73.0428,07/27/2015 12:00:00 AM,117.4,63.5,44.9,27.3,18.5,0.406291667,5.34,2,10
29.3083,80.5792,08/17/2009 11:00:00 PM,213.4,165,129.7,26.5,18.5,0.455925,11.14,4,10
26.97,86.74,06/30/2010 03:00:00 AM,214,112.6,28.8,27.3,21.4,0.409991667,-0.61,2,10
11.2777,77.1236,10/30/2007 12:00:00 AM,180.8,149.8,60.7,26.5,20,0.466116667,1.24,6,10
9.5988,76.5289,08-07-2011 00:00,170.7,126,85.8,29.2,22.4,0.468783333,6.88,3,10
30.7394,78.5306,06-12-2013 22:00,87.1,59.7,45.8,27.9,17.9,0.468825,3.98,1,10
25.48,94.1383,07/25/2016 12:30:00 PM,136.3,111.8,44.5,23.3,16.5,0.491375,-4.95,2,10
25.0821,91.7783,11/16/2015 12:00:00 AM,0,0,0,29.5,15.4,0.221233333,0,0,0
34.0096,74.5915,03/30/2015 12:00:00 AM,87.2,87.2,77.7,16.9,0,0.420433333,11.91,2,2
33.1289,75.4325,06-08-2011 00:00,19.2,15.5,0.7,34,16.2,0.361091667,0.06,0,6
29.11803174,80.67774011,09/20/2008 12:00:00 AM,258.1,222.8,177.5,27.2,18.5,0.416016667,30.45,2,10
25.6269,94.1139,07/15/2013 12:00:00 AM,150.2,121.6,59.8,24.9,17.6,0.492366667,0.62,3,10
25.1472,91.7483,02/22/2015 08:30:00 PM,17.4,17.3,12.9,26,11.3,0.221966667,1.01,0,4
24.7979,92.9974,07/22/2015 12:00:00 AM,383.4,362,128.4,31.2,23.8,0.476866667,-12.91,5,10
26.7914,88.363,08/16/2009 01:30:00 AM,273.6,213.2,143.1,31.4,24.5,0.422108333,3.39,6,10
30.9085,78.3299,08/15/2015 12:00:00 AM,172.3,142.3,30.1,22.6,15.9,0.486608333,-10.32,3,10
29.607,79.9298,06/29/2011 12:00:00 AM,226.4,218.7,100.3,27.3,17.1,0.472025,-4.92,3,10
34.0796,74.0357,03/23/2015 12:00:00 AM,32.4,14.2,0,16.3,0.6,0.416658333,0,0,4
33.1467,75.5488,04/16/2012 12:00:00 AM,32.3,32.1,7.6,22.8,8.3,0.441041667,-1.76,0,7
30.6004,78.3154,09/30/2013 12:00:00 AM,64.3,49.5,22.1,29.1,19.3,0.468158333,-0.23,0,10
26.1044,91.7082,09/22/2014 12:00:00 AM,112,91,78.2,33,24.3,0.475291667,7.74,1,5
30.8741,76.9576,09/19/2010 12:00:00 AM,604.4,563.9,40.4,25.6,15.9,0.398933333,5.39,3,10
33.6794,74.2525,09-03-2015 00:00,9.4,7.9,2.6,27.5,15,0.368266667,-0.19,0,8
9.751185639,77.08971658,06/27/2017 01:10:00 PM,70.6,69.3,58.8,27.3,18.4,0.334666667,3.81,1,10
31.5699,78.2844,09/20/2010 12:00:00 AM,276.9,190.7,106.8,23.1,5.7,0.422791667,15.57,4,10
16.5145,80.6526,06-02-2016 02:00,0.5,0.4,0.3,40.7,28.2,0.240725,0.02,0,1
26.9978,88.167,07-01-2015 00:00,196,140.2,73.5,26.8,15.8,0.424708333,-0.34,5,10
35.3047,69.5546,03/31/2014 03:00:00 PM,43.9,19.6,0.2,4.9,-8.3,0.324283333,0.02,0,5
28.8687,82.1707,08/22/2011 12:00:00 AM,219.1,197.2,20.1,24.6,16.2,0.417183333,-1.17,2,10
11.4477,75.8289,10-03-2009 00:00,113.4,93.4,76,28.1,22.9,0.490033333,11.4,1,10
26.8545,88.3372,09/28/2011 12:00:00 AM,153.2,103,50.4,26.7,19.2,0.42405,-0.82,3,10
28.833,80.9,09/21/2008 12:00:00 AM,375.1,364.6,355,31.6,21,0.466741667,49.25,2,5
34.1327,74.5594,03/15/2015 12:00:00 AM,29.5,8.3,0,10.5,-1,0.402075,0,0,5
24.9336,93.8275,06/19/2008 12:00:00 AM,84.1,59.8,33.9,27.2,19.6,0.486983333,2.81,0,10
