event_id,latitude,longitude,event_date,event_year,event_month,event_day_of_week,event_hour,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,total_casualties,severity_class,country_name,admin_division_population,gazeteer_distance,slope,aspect,curvature
9008,30.3351,78.5113,07/16/2016 12:00:00 AM,,,,,rock_fall,rain,small,unknown,0,0,0,none,India,27611,6.86552,89.99858093,141.3401947,-2592000000
274,27.0875,88.4572,09/20/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,43000,2.26284,89.99882507,345.5792236,0
2579,25.682,94.1076,10-09-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,92113,0.88008,89.99420166,300.068573,2592000000
5135,27.6746,83.7533,07/19/2013 11:00:00 PM,,,,,landslide,unknown,medium,unknown,5,0,5,low,Nepal,23693,29.5084,89.99382019,29.05460358,1296000000
7005,28.172,85.0852,06/25/2015 12:00:00 AM,,,,,landslide,monsoon,small,natural_slope,0,0,0,none,Nepal,1442271,57.03318,89.99794769,14.93141747,-11664000000
9041,34.5255,73.3447,07/16/2016 11:00:00 PM,,,,,landslide,downpour,medium,above_road,0,0,0,none,Pakistan,14047,15.07187,89.99908447,149.1780701,3888000000
3121,6.973070057,81.08552027,02/14/2011 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,Sri Lanka,47587,3.56016,89.99640656,73.61045837,-2592000000
8380,7.0205,80.5912,09/25/2015 12:00:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Sri Lanka,3545,11.80865,89.99680328,252.4744263,-6480000000
3103,7.033,81.0673,02-07-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Sri Lanka,47587,4.97852,89.99810028,190.3048401,-11664000000
5488,27.7757,85.9614,09-09-2013 23:00,,,,,landslide,unknown,medium,unknown,3,0,3,low,Nepal,1600,19.63536,89.9994278,10.30484676,25920000000
1225,27.0524,90.4997,10-06-2009 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Bhutan,852,24.04761,89.99858093,288.8384399,25920000000
5100,31.673,76.5338,07/14/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,19280,1.48455,89.99262238,190.0079803,1296000000
8223,23.7348,92.7187,09/14/2015 03:10:00 AM,,,,,landslide,downpour,large,above_road,0,0,0,none,India,265331,0.6548,89.99816895,11.63363361,-15552000000
1962,31.09907494,77.1723589,06-09-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,173503,0.58675,89.99886322,216.2538452,6480000000
6753,22.202,92.2217,02-08-2015 12:00,,,,,rock_fall,mining,small,mine,1,4,5,low,Bangladesh,32523,0.7726,89.9974823,207.0720825,7776000000
2110,26.8599,89.3943,07/21/2010 02:00:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Bhutan,17043,1.08837,89.998909,49.18491745,-3888000000
6982,24.9016,91.8771,06-11-2015 09:00,,,,,landslide,rain,small,urban,0,3,3,low,Bangladesh,237000,0.58709,89.99721527,336.8014221,-3888000000
508,37.4947,70.4417,04/25/2008 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,Afghanistan,0,3.78977,89.99667358,40.76360703,-2592000000
6571,28.6572,82.2345,08/31/2011 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,Nepal,0,31.50921,89.99559021,146.3099365,10368000000
181,17.3895,78.499,08/13/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,53622,3.66644,89.98499298,225,0
840,27.0167,78.1333,10-12-2008 00:00,,,,,mudslide,rain,medium,unknown,0,0,0,none,India,31009,0.97557,89.96999359,315,0
5198,30.8928,78.48,07/25/2013 12:00:00 AM,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,India,17123,18.4002,89.99901581,141.2710724,-14256000000
7281,20.9383,92.2195,07/27/2015 02:00:00 AM,,,,,landslide,continuous_rain,medium,natural_slope,5,0,5,low,Bangladesh,253788,1.2302,89.99606323,291.8014221,-2592000000
2399,27.8143,85.8315,09-06-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,1600,19.16407,89.99886322,28.85566139,-2592000000
720,22.9,96.48,08/16/2008 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,6,0,6,low,Myanmar [Burma],90843,3.6311,89.99382019,299.0545959,-10368000000
7090,28.2064,85.575,04/25/2015 12:00:00 AM,,,,,landslide,earthquake,large,natural_slope,60,0,60,high,Nepal,0,38.97051,89.9961853,188.6156464,-3888000000
5347,30.7292,78.4396,08/17/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,17123,0.37281,89.99600983,237.8042603,9072000000
7336,25.2193,90.5549,08/19/2015 09:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,79016,41.13405,89.99352264,345.2564392,-5184000000
9252,27.5748,91.8644,07/28/2016 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,0,0,0,none,India,4831,5.92679,89.99731445,62.35402298,2592000000
626,21.44,92,07-03-2008 00:00,,,,,landslide,downpour,medium,unknown,20,0,20,high,Bangladesh,253788,3.68821,,,
657,27.6,87.24,07/22/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,22903,25.22042,89.99802399,7.125016212,16848000000
254,27.0971,90.4032,09-10-2007 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,Bhutan,852,28.525,89.99925995,333.2853394,-1296000000
582,22.9231,96.5016,06-11-2008 00:00,,,,,landslide,downpour,medium,unknown,11,0,11,high,Myanmar [Burma],90843,1.02751,89.99363708,126.8698959,-1296000000
7113,27.7908,84.4783,04/28/2015 03:00:00 PM,,,,,rock_fall,earthquake,small,above_road,6,10,16,high,Nepal,107157,12.71034,89.9990921,237.7787323,2592000000
3921,29.2385,81.7285,08/14/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,20908,43.72365,89.99956512,239.8422241,31104000000
1208,14.7812,74.499,10-02-2009 00:00,,,,,landslide,downpour,large,unknown,24,0,24,high,India,14540,24.82337,89.9990921,209.845932,14256000000
7038,26.8781,88.2807,07-01-2015 00:00,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,46427,0.32102,89.99919891,198.6623077,-11664000000
2286,28.0276,83.3164,08/19/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,23693,28.79547,89.9981842,289.9830933,7776000000
5300,25.318,94.0441,08-09-2013 00:00,,,,,landslide,downpour,large,unknown,0,0,0,none,India,92113,40.08056,89.99153137,86.18592834,-3888000000
6514,28.0081,84.6476,08/15/2014 12:00:00 AM,,,,,landslide,continuous_rain,medium,deforested_slope,2,7,9,low,Nepal,0,35.75141,89.99845123,119.0546036,1296000000
9273,29.3038,80.6581,06-04-2016 07:15,,,,,landslide,downpour,medium,above_road,0,0,0,none,Nepal,19014,7.55826,89.99653625,135,16848000000
5049,31.5596,77.1679,07-07-2013 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,4351,16.30562,89.99866486,157.7509766,-10368000000
5002,33.5791,73.0868,06/30/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,1743101,2.96946,89.99185181,39.80557251,-7776000000
7665,24.7016,93.5291,08-11-2015 00:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,India,0,31.62348,89.99719238,30.52970505,-5184000000
3105,7.6192,80.6405,02-07-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Sri Lanka,66716,26.65961,89.99729919,266.3477783,15552000000
2089,28.4197,83.1421,07/16/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Nepal,0,44.5643,89.99963379,217.9042511,-3888000000
493,34.6861,73.1879,04-05-2008 00:00,,,,,landslide,rain,medium,unknown,6,0,6,low,Pakistan,0,15.11717,89.99832153,16.04900551,5184000000
279,21.464,83.9462,09/23/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,162887,2.62739,89.99476624,260.5376892,2592000000
133,23.9304,88.2374,07/21/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,1,0,1,low,India,27489,2.35894,89.99045563,257.0053711,2592000000
8571,17.6874,83.1993,10-02-2015 00:00,,,,,landslide,downpour,medium,natural_slope,2,0,2,low,India,1063178,0.84455,89.98883057,232.1250153,0
3934,28.2719,83.7405,08/19/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,9073,62.86592,89.99627686,142.1250153,-2592000000
4183,33.2424,75.2381,02-04-2012 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,7317,0.19996,89.99633789,251.5650482,-5184000000
5218,22.3521,91.8151,07/28/2013 04:30:00 AM,,,,,landslide,downpour,medium,unknown,2,0,2,low,Bangladesh,3920222,2.28507,89.98953247,99.46231842,-2592000000
3737,30.3214,78.0319,07-06-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,522081,0.38784,89.98938751,180,-1296000000
9475,32.9041,75.0911,08-07-2016 03:00,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,80447,4.73431,89.97749329,315,0
5176,30.1944,79.1939,07/23/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,2571,22.58549,89.9980011,188.1300964,7776000000
7685,31.7756,76.9876,08/13/2015 12:00:00 AM,,,,,landslide,unknown,medium,above_road,0,0,0,none,India,28217,8.77149,89.99922943,343.1013489,3888000000
9216,30.6935,77.4266,07/26/2016 11:00:00 PM,,,,,rock_fall,downpour,large,unknown,2,2,4,low,India,27544,19.47449,89.99753571,234.462326,-11664000000
5469,26.9318,87.3201,09-06-2013 18:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,Nepal,22084,5.85927,89.99828339,194.0362396,-5184000000
1994,25.0633,92.8025,06/16/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,39982,24.41974,89.99829865,145.8855286,7776000000
3760,25.6703,94.1095,07-11-2011 09:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,92113,0.50696,89.99849701,83.21102905,5184000000
2560,36.4628,74.6191,10-07-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,2005,17.11059,89.99919891,187.2142639,31104000000
7148,34.1577,73.8257,04/14/2015 12:00:00 AM,,,,,landslide,unknown,medium,above_road,0,0,0,none,Pakistan,0,7.71484,89.9949646,18.43494797,1296000000
5660,11.344,76.8691,11/24/2013 11:00:00 PM,,,,,rock_fall,downpour,medium,unknown,0,0,0,none,India,28848,8.53994,89.9990921,125.1588669,-14256000000
4015,10.4497,77.5206,10/15/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,66085,0.078,89.9900589,308.6598206,1296000000
6310,30.4876,78.0366,08-05-2012 23:30,,,,,rock_fall,unknown,medium,above_river,0,0,0,none,India,25753,3.81686,89.99919891,6.900328159,0
3928,29.2027,80.5307,08/16/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,2,0,2,low,Nepal,19014,11.66561,89.99594879,170.8376465,-3888000000
6851,32.5612,76.1238,03-10-2015 04:00,,,,,mudslide,downpour,medium,unknown,0,0,0,none,India,21502,0.63106,89.9990921,196.6207581,7776000000
9556,28.3131,84.9895,09/28/2016 12:00:00 AM,,,,,landslide,downpour,medium,unknown,4,17,21,high,Nepal,0,61.93358,89.99835205,243.1037598,-18144000000
1980,22,92.3333,06/15/2010 08:00:00 AM,,,,,landslide,downpour,medium,unknown,4,0,4,low,Bangladesh,32523,24.6146,,,
4943,29.5987,79.6592,06/17/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,4,0,4,low,India,32442,0.22767,89.99806213,306.3474731,-1296000000
9587,26.8692,88.4695,10-12-2016 00:00,,,,,landslide,downpour,medium,below_road,0,0,0,none,India,12311,16.30041,89.9981308,91.68468475,-6480000000
752,29.2,81.7,08/27/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,20908,39.43196,89.99848175,180,6480000000
6426,33.0119,97.141,12-02-2014 00:00,,,,,other,unknown,large,above_road,0,0,0,none,China,0,20.84698,89.99920654,171.3628693,-6480000000
2443,29.6042,79.5343,09/18/2010 12:00:00 AM,,,,,landslide,downpour,large,unknown,24,0,24,high,India,19873,10.64601,89.99646759,266.8201599,7776000000
5168,27.7713,86.166,07/22/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,0,28.57287,89.99358368,130.9143829,5184000000
9526,27.7759,85.8701,10-01-2016 02:30,,,,,landslide,continuous_rain,medium,unknown,3,2,5,low,Nepal,1600,22.16413,89.99965668,143.3467865,62208000000
1104,26.8042,88.125,08/19/2009 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,10109,11.33063,89.99884796,200.0715332,-11664000000
3109,6.8334,80.9933,02-11-2011 00:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,Sri Lanka,4721,8.12692,89.99371338,57.09475708,9072000000
2183,31.0655,77.1325,07/31/2010 12:00:00 AM,,,,,landslide,downpour,medium,deforested_slope,0,0,0,none,India,2467,4.11262,89.99903107,281.8215027,1296000000
1156,8.742,76.8902,09-12-2009 00:00,,,,,landslide,rain,medium,unknown,1,0,1,low,India,36595,9.88646,89.99506378,234.462326,3888000000
4480,10.0011,76.7416,08/17/2012 12:00:00 AM,,,,,landslide,downpour,medium,unknown,6,0,6,low,India,37543,14.26241,89.99227905,345.9637451,-3888000000
7223,22.3507,91.8147,07/19/2015 01:30:00 AM,,,,,other,downpour,small,urban,3,0,3,low,Bangladesh,3920222,2.21135,89.99655151,12.52880764,-10368000000
709,12.845,75.66,08-12-2008 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,India,24931,17.06892,89.99863434,198.824707,1296000000
6566,32.6188,75.3504,08/27/2011 12:00:00 AM,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,9446,17.9369,89.99698639,121.4295654,-3888000000
9209,33.519,70.8242,07/26/2016 09:00:00 AM,,,,,complex,mining,small,mine,1,1,2,low,Pakistan,8893,13.25967,89.99704742,68.19859314,1296000000
2285,27.7592,82.6335,08/19/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,15056,27.37186,89.99781799,59.03624344,-20736000000
7139,26.8826,88.2806,07-07-2015 23:00,,,,,landslide,continuous_rain,medium,unknown,1,0,1,low,India,46427,0.32469,89.99852753,276.6325073,0
2116,27.0674,89.5615,07/22/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Bhutan,2855,4.30817,89.99891663,222.2408905,-9072000000
5365,30.6293,78.3303,08/19/2013 11:00:00 PM,,,,,debris_flow,downpour,medium,unknown,0,0,0,none,India,17123,15.54936,89.9989624,120.3236084,6480000000
2170,36.5011,74.8899,07/29/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,2005,27.92364,89.99769592,148.3245239,-6480000000
692,25.705,94.04,08-07-2008 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,92113,7.87804,89.9981308,65.69544983,-5184000000
3633,26.3186,94.5121,06/20/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,34021,0.92729,89.99816895,195.8323822,-3888000000
703,15.15,74.11,08-09-2008 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,India,13041,7.7918,89.97986603,108.4349518,-1296000000
205,28.0877,83.0971,08/24/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,3,0,3,low,Nepal,0,20.91766,89.99902344,306.2538452,0
3717,27.26132994,86.77220558,07-03-2011 00:00,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,Nepal,3250,23.18065,89.99852753,190.0079803,2592000000
7374,25.1122,94.3591,08-01-2015 00:00,,,,,landslide,continuous_rain,medium,below_road,0,0,0,none,India,223523,53.75747,89.9977951,284.0362549,14256000000
4446,28.9986,94.8885,07-05-2012 00:00,,,,,landslide,downpour,large,unknown,0,0,0,none,India,0,52.64616,89.99610138,27.3498764,-11664000000
2341,27.2319,88.497,08/26/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,6133,0.30259,89.99621582,210.3791199,-1296000000
3861,27.5862,80.1306,07/29/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,6,0,6,low,India,30369,7.97904,89.98519897,54.46232224,-1296000000
7185,32.2934,77.1803,04-03-2015 00:00,,,,,landslide,downpour,small,above_road,0,0,0,none,India,8341,4.02794,89.99528503,267.8789063,-2592000000
410,33.1517,75.5464,01-06-2008 00:00,,,,,landslide,rain,medium,unknown,1,0,1,low,India,17748,0.3282,89.99912262,95.12316895,24624001024
689,29.428,81.28,08-06-2008 00:00,,,,,landslide,downpour,large,unknown,10,0,10,low,Nepal,23416,37.86243,89.99886322,79.69515228,-3888000000
3113,33.577,74.1872,02/13/2011 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,3857,18.34095,89.99732208,247.7509766,0
2098,26.7215,95.0283,07/19/2010 06:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,18742,3.39049,89.99702454,10.78429794,7776000000
5471,26.8988,87.2773,09-06-2013 23:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,Nepal,108600,9.58463,89.99871826,12.21571922,2592000000
2294,30.3846,78.8371,08/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,2571,17.9174,89.99563599,5.906141281,1296000000
7718,22.1909,92.2135,08/21/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,urban,0,0,0,none,Bangladesh,32523,0.78566,89.98499298,315,0
7616,11.6753,92.749,08-06-2015 00:00,,,,,other,downpour,medium,retaining_wall,0,0,0,none,India,112050,0.96496,89.99710083,78.17851257,2592000000
269,27.2872,88.2816,09/18/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,1147,16.10912,89.99842072,311.9872131,-3888000000
2137,30.5589,77.2889,07/25/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,27544,0.52535,89.99667358,229.2363892,10368000000
2919,29.7415,81.2467,12/30/2010 09:00:00 AM,,,,,mudslide,downpour,medium,unknown,5,0,5,low,Nepal,23416,61.01695,89.99907684,359.1696777,32399998976
2309,30.4238,79.6724,08/22/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,13865,17.82322,89.99944305,103.1829681,-37583998976
2205,23.7365,92.7146,08-06-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,265331,0.90276,89.99926758,266.7107544,-27215998976
2109,27.0502,89.9442,07/21/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Bhutan,2243,7.2341,89.99868774,160.0674591,0
4610,23.7705,92.5217,11-11-2012 00:00,,,,,landslide,downpour,medium,unknown,4,0,4,low,India,5760,14.01872,89.99694061,297.1811218,-2592000000
8680,19.336,73.7793,07-03-2016 22:00,,,,,rock_fall,monsoon,medium,above_road,0,0,0,none,India,25997,17.37506,89.99958801,34.104496,-5184000000
3143,33.3307,75.1772,02/24/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,3278,9.75302,89.9992981,343.5746155,-1296000000
1769,34.38667467,76.34149164,04/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,13838,25.16,89.99869537,223.3397217,2592000000
6051,29.5442,81.6254,06-07-2014 00:00,,,,,landslide,continuous_rain,medium,unknown,3,0,3,low,Nepal,9073,61.88623,89.99799347,263.6598206,-7776000000
7011,34.141,74.6568,06/25/2015 09:00:00 AM,,,,,mudslide,downpour,medium,above_road,0,0,0,none,India,4690,8.18987,89.99117279,123.6900711,3888000000
116,28.1952,83.6099,07-05-2007 00:00,,,,,landslide,rain,medium,unknown,7,0,7,low,Nepal,23296,8.72599,89.99952698,194.1391144,19440001024
4920,31.5168,78.0976,06/15/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,1495,28.85336,89.99781036,199.0577087,-3888000000
2378,30.135,78.3896,09-03-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,66390,9.82725,89.98576355,116.5650482,-6480000000
7615,27.7185,83.47,08-08-2015 13:30,,,,,landslide,unknown,medium,above_road,3,0,3,low,Nepal,23693,6.10887,89.99918365,303.4861755,-3888000000
5275,26.1498,94.6055,08-04-2013 00:00,,,,,landslide,monsoon,medium,unknown,0,0,0,none,India,34021,21.25445,89.99893188,199.6538239,-23328000000
2440,30.75402442,79.49970189,09/17/2010 12:00:00 AM,,,,,landslide,downpour,very_large,unknown,0,0,0,none,India,13865,21.72471,89.99751282,308.6598206,-2592000000
1260,27.3144,89.545,10/15/2009 12:00:00 AM,,,,,mudslide,rain,small,unknown,0,0,0,none,Bhutan,2169,18.30722,89.99938202,21.59531021,-20736000000
6138,27.9411,85.6838,07/13/2014 12:00:00 AM,,,,,landslide,rain,small,unknown,6,5,11,high,Nepal,1600,26.07781,89.99929047,191.3099365,5184000000
8911,27.7009,86.726,07-07-2016 23:00,,,,,landslide,downpour,large,natural_slope,0,0,0,none,Nepal,2324,11.66618,89.99943542,212.3545837,3888000000
9468,33.2483,75.2131,08-07-2016 00:00,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,7317,2.14453,89.99865723,214.6951599,-6480000000
9138,26.9015,88.4719,07/21/2016 09:00:00 AM,,,,,landslide,rain,medium,above_road,0,0,0,none,India,12311,17.23368,89.99908447,125.6334915,-28512000000
3875,28.7014,82.6513,08-03-2011 00:00,,,,,landslide,downpour,medium,unknown,3,0,3,low,Nepal,5427,56.80704,89.99915314,165.411087,-19440001024
3892,33.0271,75.0018,08-07-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,9106,7.61848,89.99912262,27.97947502,1296000000
3110,6.9315,81.1752,02-11-2011 00:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,Sri Lanka,47587,14.68068,89.99889374,241.429306,0
1031,26.8836,88.2791,05/26/2009 12:00:00 AM,,,,,landslide,tropical_cyclone,medium,unknown,7,0,7,low,India,46427,0.21657,89.99860382,257.9492188,0
7186,33.7795,70.4457,04-02-2015 23:00,,,,,landslide,continuous_rain,medium,other,0,0,0,none,Pakistan,3334,28.29959,89.99727631,43.26429367,-2592000000
324,11.7792,78.2034,10/25/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,1,0,1,low,India,778396,14.97909,89.99806976,125.1341934,5184000000
8708,22.1334,96.4669,10/13/2015 12:00:00 AM,,,,,landslide,monsoon,large,unknown,17,0,17,high,Myanmar [Burma],117303,10.9417,89.99838257,158.3340454,2592000000
4240,29.5798,80.2123,03-04-2012 08:00,,,,,landslide,unknown,medium,unknown,2,0,2,low,India,47571,0.4923,89.9984436,333.1218567,-22031998976
6227,28.61209203,81.64645269,08/16/2014 12:00:00 AM,,,,,landslide,rain,large,unknown,0,0,0,none,Nepal,31381,8.0819,89.99868011,311.6335449,12960000000
2247,26.148,94.8422,08/14/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,33748,13.31188,89.99919128,10.59733486,11664000000
9246,29.8825,81.2603,07/29/2016 12:00:00 AM,,,,,landslide,downpour,large,unknown,0,0,0,none,Nepal,5026,46.52817,89.99946594,217.7900391,-6480000000
227,27.3258,86.087,09-03-2007 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,Nepal,0,0.07146,89.99856567,73.61045837,2592000000
2176,15.9517,73.9958,07/30/2010 03:00:00 PM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,23384,19.34853,89.99925995,232.5946503,-6480000000
727,22.3421,91.8242,08/18/2008 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,11,0,11,high,Bangladesh,3920222,0.83926,89.99307251,135,0
2181,19.1287,72.8889,07/31/2010 06:20:00 PM,,,,,landslide,downpour,medium,urban,0,0,0,none,India,20000,2.15021,89.99210358,187.1250153,0
6964,27.0087,88.443,06/17/2015 12:00:00 AM,,,,,landslide,downpour,small,unknown,0,0,0,none,India,43000,6.96339,89.99910736,118.8986969,1296000000
6805,38.745,75.0635,02/27/2015 12:00:00 AM,,,,,mudslide,snowfall_snowmelt,medium,above_road,0,0,0,none,China,0,39.16497,89.9992981,349.5543823,3888000000
683,24.896,91.9022,08-01-2008 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,Bangladesh,237000,3.0718,89.99153137,93.81407166,-5184000000
1149,31.5494,76.9001,09-09-2009 23:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,25338,1.92689,89.98455811,345.9637451,-5184000000
3927,25.5144,90.2167,08/16/2011 08:00:00 AM,,,,,landslide,downpour,medium,unknown,6,0,6,low,India,63645,0.82423,89.99733734,243.9704132,-5184000000
7269,35.1807,76.0557,07/24/2015 12:00:00 AM,,,,,landslide,rain,medium,natural_slope,0,0,0,none,Pakistan,0,26.44758,89.97816467,149.0362396,2592000000
7127,12.8659,74.8852,04/22/2015 04:00:00 PM,,,,,mudslide,downpour,small,above_road,0,0,0,none,India,417387,6.49607,89.98847198,354.8055725,-1296000000
2476,29.3987,79.4841,09/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,5685,2.30798,89.99889374,97.00126648,-15552000000
1369,29.48,80.94,12/23/2009 12:00:00 AM,,,,,landslide,rain,medium,unknown,1,0,1,low,Nepal,23416,24.29285,89.99921417,265.3836365,-2592000000
7308,30.9111,78.6814,08/15/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,17123,30.36958,89.99938202,284.7150574,33696000000
678,25.606,96.275,07/30/2008 12:00:00 AM,,,,,complex,downpour,large,unknown,20,0,20,high,Myanmar [Burma],90894,115.14342,89.99752808,209.0546112,-3888000000
3890,31.71456806,77.02239366,08-07-2011 00:00,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,28217,0.2763,89.99899292,32.68055344,-5184000000
9260,27.3027,86.5079,07/29/2016 12:00:00 AM,,,,,landslide,downpour,unknown,above_road,0,0,0,none,Nepal,0,41.66732,89.99878693,58.28486633,5184000000
245,27.5964,85.1114,09-07-2007 00:00,,,,,landslide,rain,medium,unknown,9,0,9,low,Nepal,44632,18.64547,89.99680328,72.4744339,-1296000000
5447,28.4505,83.342,09-03-2013 00:00,,,,,landslide,downpour,medium,unknown,0,4,4,low,Nepal,23296,31.33247,89.99887848,44.28384018,9072000000
4431,21.7684,92.3783,06/24/2012 12:00:00 AM,,,,,landslide,downpour,large,unknown,36,0,36,high,Bangladesh,52005,48.13191,89.99842834,159.7751465,9072000000
2103,29.9862,78.6115,07/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,8198,17.36162,89.99932861,160.2239227,-5184000000
4468,11.405,76.0376,07/22/2012 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,28313,20.20958,89.99748993,189.090271,7776000000
6924,33.9548314,74.79428356,03/28/2015 06:00:00 PM,,,,,landslide,downpour,medium,urban,0,0,0,none,India,8036,10.1796,89.98726654,90,-1296000000
259,25.52,91.27,09-11-2007 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,India,25758,0.4599,89.99720764,37.87498474,-2592000000
7359,22.3605,91.8236,09/27/2015 12:00:00 AM,,,,,landslide,construction,small,urban,0,0,0,none,Bangladesh,3920222,2.58085,89.98519897,215.537674,1296000000
