latitude,longitude,event_date,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days
28.24831087,83.97447829,07/02/2017 03:17:00 PM,378.3,358.2,246.0,27.8,19.6,0.42179166666666645,31.46,6,10
30.995694,78.936314,08/29/2016 02:32:00 PM,82.39999999999999,59.8,33.9,19.0,8.8,0.40409166666666635,0.8000000000000012,0,10
27.04768643,93.61899644,06/30/2017 03:17:00 PM,132.5,103.6,70.1,29.9,23.4,0.42254999999999987,6.74,2,10
27.767046,84.469745,09/02/2016 06:04:00 PM,69.2,58.8,33.9,33.2,24.1,0.42263333333333325,1.41,0,10
24.95178179,94.20340026,07/01/2017 02:33:00 PM,136.89999999999998,127.00000000000001,47.99999999999999,28.3,20.7,0.5024166666666665,-3.7400000000000047,4,10
26.10035658,91.87351723,07/03/2017 02:33:00 PM,211.70000000000002,161.2,102.9,32.4,25.0,0.5064000000000002,2.8800000000000043,6,10
27.943851,83.805661,09/03/2016 06:04:00 PM,75.0,64.7,37.7,27.7,19.3,0.4234583333333332,-0.11,1,10
28.239,82.9415,08/06/2016 01:37:00 PM,105.19999999999999,71.8,21.0,24.8,17.5,0.41231666666666655,1.29,1,6
19.41286968,73.28423263,08/29/2017 01:22:00 PM,365.00000000000006,226.60000000000002,159.3,28.8,22.8,0.5088000000000004,12.53999999999999,5,10
26.14547804,91.79364785,07/10/2017 02:21:00 PM,309.99999999999994,199.29999999999998,36.6,30.7,24.8,0.5030583333333332,-3.0800000000000023,6,10
34.1587,74.4725,04/02/2015 12:00:00 AM,130.3,120.80000000000001,43.099999999999994,16.5,-0.6,0.42225,-2.67,3,5
15.4014,73.8277,07/28/2007 12:00:00 AM,153.2,135.1,63.3,29.2,24.6,0.3253333333333336,2.76,2,10
29.0833,81.3333,07/24/2008 12:00:00 AM,182.6,130.60000000000002,35.5,20.9,13.0,0.42479999999999973,-5.25,4,10
12.6771,75.2565,06/27/2011 12:00:00 AM,135.8,91.2,55.099999999999994,29.0,22.5,0.4933250000000003,4.589999999999998,3,10
