latitude,longitude,elevation,slope,aspect,curvature,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days,landslide
20.974593,92.627442,123.0,89.9977035522461,129.14398193359375,-5184000000.0,0.0,0.0,0.0,32.6,15.3,0.1666249999999997,0.0,0,0,0
18.982567,96.858355,245.0,89.99803161621094,248.19859313964844,2592000000.0,0.4,0.4,0.0,36.2,16.5,0.2641333333333336,-0.04,0,1,0
37.003079,85.077362,4364.0,89.99882507324219,345.5792236328125,14256000000.0,7.0,5.6000000000000005,2.5,5.6,-13.5,0.108,0.0,0,2,0
24.090477,92.77705,835.0,89.99781036376953,3.945186138153076,-1296000000.0,0.0,0.0,0.0,26.0,8.5,0.1500666666666665,0.0,0,0,0
27.246933,97.831625,735.0,89.99858856201172,298.55963134765625,-5184000000.0,511.4,368.5,155.7,28.1,18.6,0.4749916666666667,-0.05,9,10,0
29.694212,93.326842,4792.0,89.99920654296875,242.4747772216797,-2592000000.0,30.899999999999995,19.2,7.2,14.0,1.8,0.3799166666666666,-0.1600000000000002,0,10,0
30.630328,93.013784,5338.0,89.99903106689453,345.4342346191406,11664000000.0,16.1,7.8,0.0,-1.9,-17.8,0.3419999999999993,0.0,0,7,0
29.602601,81.278347,1675.0,89.9991455078125,316.6365661621094,-11664000000.0,142.70000000000002,59.7,27.700000000000003,25.1,18.4,0.4208999999999997,-0.47,3,10,0
31.647133,77.956422,3794.0,89.999267578125,305.1541748046875,-20736000000.0,8.0,7.699999999999999,0.5,5.6,-11.0,0.6000833333333333,0.0,0,1,0
29.060878,95.049077,2000.0,89.9981689453125,122.09259033203124,-14256000000.0,94.8,66.4,49.6,22.7,13.8,0.4079916666666662,5.94,2,5,0
38.136871,96.590133,4586.0,89.99484252929688,21.37062263488769,-0.0,0.0,0.0,0.0,-5.5,-26.6,0.2819999999999998,0.0,0,0,0
36.00109,81.633892,5659.0,89.99653625488281,315.0,-1296000000.0,7.0,6.8,3.9,5.2,-21.7,0.5406416666666662,0.0,0,3,0
36.215429,82.736326,5106.0,89.99925231933594,154.49305725097656,1296000000.0,7.200000000000001,1.9,0.0,-1.9,-21.3,0.2296166666666667,0.0,0,3,0
30.863389,76.758125,450.0,89.99703979492188,54.46232223510742,-1296000000.0,10.2,10.2,10.2,21.8,3.7,0.3465583333333332,0.8,0,2,0
32.219874,79.002947,5660.0,89.999267578125,164.28143310546875,6480000000.0,3.1,3.1,2.0,-3.6,-12.6,0.0,0.0,0,3,0
17.473124,73.210384,83.0,89.9975814819336,338.8059387207031,-3888000000.0,0.0,0.0,0.0,30.3,18.9,0.2450333333333335,0.0,0,0,0
36.755973,75.990721,4843.0,89.99885559082031,5.659482002258301,6480000000.0,8.3,8.3,8.3,-14.0,-29.7,0.5120000000000003,0.0,0,3,0
35.553588,80.588958,5872.0,89.99676513671875,352.6942443847656,-7776000000.0,0.0,0.0,0.0,-18.6,-36.8,0.4329999999999999,0.0,0,0,0
28.404254,92.014717,5111.0,89.99884796142578,20.73870849609375,1296000000.0,4.6,1.6,0.0,1.8,-12.1,0.3827416666666664,0.0,0,3,0
36.796727,72.016435,2716.0,89.99315643310547,306.2538452148437,-3888000000.0,1.2,1.2,0.0,-8.3,-25.1,0.0939999999999999,0.0,0,1,0
25.828208,67.202106,216.0,89.99876403808594,190.6539001464844,-1296000000.0,0.0,0.0,0.0,26.0,7.0,0.023,0.0,0,0,0
34.864701,76.275376,4178.0,89.999267578125,10.275358200073242,7776000000.0,15.8,10.8,6.9,14.7,-0.8,0.4078666666666665,0.7900000000000003,0,10,0
37.163707,89.467011,4057.0,89.99720001220703,230.35581970214844,-7776000000.0,8.899999999999999,0.0,0.0,10.4,-8.0,0.1813,0.0,0,3,0
28.237268,84.644324,2066.0,89.99925994873047,281.7005920410156,-22031998976.0,7.6,5.699999999999999,2.8,19.5,0.3,0.2978916666666668,0.38,0,5,0
36.99844,91.147531,4425.0,89.99701690673828,230.7105865478516,-0.0,0.0,0.0,0.0,-6.2,-21.3,0.3479999999999995,0.0,0,0,0
29.928733,82.095499,4290.0,89.99925994873047,226.8778839111328,-50544001024.0,51.9,48.3,10.4,11.0,2.2,0.3757833333333333,-2.279999999999999,0,9,0
36.821144,90.833863,4474.0,89.99658203125,53.74616241455078,-0.0,16.7,9.6,5.300000000000001,15.1,-6.5,0.3525249999999996,0.05,0,4,0
34.705862,72.084961,897.0,89.99441528320312,254.7448883056641,5184000000.0,37.3,23.9,6.1,31.0,21.6,0.3438,-0.51,0,10,0
37.598095,74.125844,4277.0,89.99736022949219,166.82745361328125,2592000000.0,47.4,45.2,29.700000000000003,18.2,-2.2,0.2490916666666666,1.14,0,8,0
32.254367,78.494692,5582.0,89.99921417236328,190.3365478515625,5184000000.0,13.5,11.2,6.0,-12.4,-31.6,0.1400000000000002,-0.02,0,2,0
26.579157,60.212018,1529.0,89.99605560302734,187.12501525878903,1296000000.0,0.0,0.0,0.0,40.2,19.7,0.0074083333333333,0.0,0,0,0
28.690635,82.021515,1484.0,89.99849700927734,171.86990356445312,-20736000000.0,30.7,9.2,2.1,21.3,10.7,0.3723083333333332,-0.05,0,10,0
30.706325,62.207259,505.0,89.99227905273438,165.96376037597656,-1296000000.0,0.0,0.0,0.0,46.4,24.0,0.0,0.0,0,0,0
27.597948,90.447895,2781.0,89.9992446899414,148.102783203125,18144000000.0,34.29999999999999,20.8,1.7000000000000002,10.9,0.5,0.3995250000000001,-0.42,0,8,0
11.928474,78.514583,609.0,89.99903106689453,346.80938720703125,-7776000000.0,3.5,0.3,0.0,32.2,19.5,0.2127250000000001,0.0,0,4,0
33.856154,78.130193,5813.0,89.99913787841797,177.273681640625,-6480000000.0,3.5,3.5,3.5,-18.0,-42.6,0.0599999999999998,0.0,0,2,0
34.662933,64.062185,2714.0,89.9982681274414,316.1017150878906,-3888000000.0,8.7,6.4,3.5,9.7,-7.1,0.3128583333333333,-0.11,0,2,0
35.099869,62.593278,888.0,89.99821472167969,174.36932373046875,-5184000000.0,0.0,0.0,0.0,30.2,13.0,0.1300000000000003,0.0,0,0,0
30.537968,81.224525,4646.0,89.99641418457031,248.49856567382807,-2592000000.0,4.2,2.2,1.6,16.2,3.3,0.0479166666666666,0.1,0,4,0
19.646983,96.90452,1456.0,0.0,-1.0,7776000000.0,56.6,18.100000000000005,1.0,24.2,16.1,0.4553166666666667,-0.3099999999999998,1,9,0
33.998363,92.549933,4525.0,89.99552917480469,108.43495178222656,-10368000000.0,2.7,1.5,0.8,8.6,-8.8,0.5805666666666668,0.12,0,2,0
18.852049,96.587446,71.0,89.99655151367188,220.60128784179688,2592000000.0,0.0,0.0,0.0,31.5,15.9,0.1652999999999999,0.0,0,0,0
37.282265,68.264664,662.0,89.99909210205078,88.3634262084961,-5184000000.0,6.8,6.5,0.7999999999999999,15.4,-0.4,0.1576583333333333,0.1,0,3,0
15.370537,75.602654,709.0,89.99404907226562,307.4053649902344,-0.0,22.1,22.1,0.5,31.1,18.5,0.3171500000000001,-1.54,0,3,0
33.030763,79.724718,4768.0,89.98946380615234,65.55604553222656,6480000000.0,9.6,4.2,0.0,-5.2,-36.9,0.0519999999999998,0.0,0,2,0
28.941614,84.52356,5536.0,89.99864196777344,245.3532257080078,5184000000.0,6.199999999999999,1.1,0.6,-5.3,-23.4,0.2029999999999996,0.0,0,2,0
5.219689,95.556065,1095.0,89.99853515625,352.0565185546875,9072000000.0,81.6,65.69999999999999,24.5,25.9,18.2,0.4127499999999997,0.01,1,10,0
36.549407,68.137375,1305.0,89.99858093261719,196.8214111328125,-3888000000.0,54.1,33.6,23.7,23.6,5.7,0.3432083333333333,0.68,0,10,0
38.012459,81.742996,1235.0,89.99227905273438,104.03624725341795,6480000000.0,0.7,0.7,0.0,22.2,3.7,0.0059083333333333,0.0,0,1,0
30.99302,83.401217,5473.0,89.99852752685547,235.38885498046875,1296000000.0,0.3,0.1,0.0,-10.8,-28.7,0.1059999999999999,0.0,0,1,0
31.704248,97.271465,4477.0,89.99885559082031,88.45184326171875,-42767998976.0,11.2,10.3,10.3,13.1,-1.7,0.33455,1.44,0,3,0
34.073969,92.238828,4936.0,89.99541473388672,120.25643920898438,-7776000000.0,17.7,16.0,4.700000000000001,10.4,-8.2,0.6290583333333333,-0.0399999999999999,0,3,0
37.31197,63.609993,318.0,89.99408721923828,201.8014068603516,1296000000.0,0.0,0.0,0.0,33.2,4.8,0.006,0.0,0,0,0
29.058619,86.196267,5399.0,89.9991226196289,64.31635284423828,-3888000000.0,1.6,1.2,0.3,-0.6,-17.9,0.0549083333333333,-0.02,0,1,0
23.357619,74.750616,401.0,89.99666595458984,227.12109375,-2592000000.0,96.1,69.4,38.2,30.8,21.3,0.4775749999999997,-2.18,2,10,0
26.708259,89.894429,103.0,89.9859390258789,173.65980529785156,7776000000.0,334.6,285.90000000000003,172.2,32.0,25.0,0.3441916666666669,-1.05,4,10,0
29.484543,68.503092,429.0,89.9971923828125,263.6598205566406,-1296000000.0,27.4,23.7,1.6,38.4,25.3,0.1243666666666667,-1.3000000000000005,0,6,0
35.386979,68.930543,3375.0,89.99818420410156,296.2001037597656,5184000000.0,7.8,3.0,0.0,1.4,-10.8,0.3102833333333327,0.0,0,4,0
33.154743,75.340189,1045.0,89.99897766113281,20.772254943847656,29808001024.0,207.7,131.9,82.5,29.6,17.8,0.4788499999999999,-3.29,3,10,0
9.979292,77.084476,885.0,89.99886322021484,331.14434814453125,-9072000000.0,114.1,75.0,10.7,29.5,17.8,0.4667750000000004,-6.79,1,10,0
30.291692,89.046246,5333.0,89.99815368652344,267.51043701171875,2592000000.0,60.9,44.5,12.7,10.2,0.1,0.4222083333333329,-0.22,0,10,0
23.617837,97.567165,1365.0,89.99858856201172,284.8083801269531,9072000000.0,110.2,96.5,42.8,23.8,15.9,0.4826916666666663,-0.45,0,10,0
26.961835,91.856398,1267.0,89.99927520751953,272.9440612792969,45360001024.0,0.1,0.1,0.1,18.8,6.9,0.3294,0.0,0,0,0
13.178782,79.165042,299.0,89.99850463867188,139.76364135742188,-1296000000.0,4.6,4.6,4.5,39.8,23.6,0.2678250000000001,0.45,0,3,0
36.860909,72.518349,5692.0,89.99961853027344,173.58335876464844,11664000000.0,0.2,0.1,0.0,-2.7,-17.8,0.3849999999999999,0.0,0,0,0
34.434395,75.103558,4286.0,89.99903106689453,22.854820251464844,3888000000.0,0.0,0.0,0.0,-9.6,-24.6,0.3261916666666672,0.0,0,0,0
32.854739,70.107075,1025.0,89.99451446533203,352.568603515625,-5184000000.0,18.4,12.500000000000002,0.0,35.5,15.3,0.1954666666666665,-0.49,0,4,0
29.71067,68.493023,1157.0,89.9992904663086,170.06590270996094,-12960000000.0,1.6,1.6,1.6,42.4,20.3,0.0325166666666666,0.24,0,2,0
36.842587,71.505504,3354.0,89.99901580810547,50.02407455444336,-28512000000.0,23.1,18.1,14.8,2.8,-21.2,0.2590000000000003,0.15,0,2,0
34.249161,88.692324,5204.0,89.9952621459961,135.0,1296000000.0,9.7,9.6,6.4,2.2,-25.2,0.0918166666666666,0.0,0,5,0
31.137867,85.758435,4911.0,89.99591064453125,315.0,2592000000.0,36.8,28.6,14.2,13.3,-0.5,0.3236500000000001,1.6599999999999997,0,6,0
21.873941,96.804651,482.0,89.9988784790039,191.70643615722656,-2592000000.0,46.2,36.1,6.4,33.5,20.4,0.4273916666666669,-1.82,0,10,0
34.722954,85.098486,5312.0,89.99552154541016,50.710594177246094,1296000000.0,12.9,10.3,7.5,-1.1,-24.9,0.2992666666666666,0.05,0,4,0
24.952138,93.351392,517.0,89.99776458740234,15.255118370056152,11664000000.0,0.0,0.0,0.0,22.9,7.9,0.2088583333333332,0.0,0,0,0
20.549979,84.850088,398.0,89.99903106689453,349.8907165527344,16848000000.0,6.300000000000001,6.300000000000001,1.9,37.6,22.8,0.1710833333333335,-0.1200000000000001,0,4,0
21.087235,83.975205,214.0,89.99787902832031,271.9091491699219,-1296000000.0,4.3,0.0,0.0,27.7,12.1,0.2318583333333331,0.0,0,2,0
38.133716,93.091867,2700.0,89.99573516845703,13.5704345703125,-2592000000.0,0.0,0.0,0.0,2.3,-21.2,0.0129999999999999,0.0,0,0,0
38.909998,95.786383,3826.0,89.99375915527344,348.6900634765625,-2592000000.0,16.3,16.1,13.7,16.0,-3.5,0.0971,1.07,0,5,0
38.035929,72.142443,4159.0,89.99929809570312,140.35581970214844,-5184000000.0,16.0,14.4,1.6,13.4,-2.2,0.5904833333333337,-0.87,0,7,0
24.774419,82.494037,189.0,89.99676513671875,187.3057556152344,-2592000000.0,0.0,0.0,0.0,25.6,10.0,0.1387499999999999,0.0,0,0,0
10.383284,77.852654,282.0,89.9887466430664,315.0,-2592000000.0,25.8,15.6,0.7,37.2,24.1,0.3356250000000002,0.04,0,4,0
35.947355,73.452587,3801.0,89.99845886230469,123.11134338378906,7776000000.0,16.4,10.8,9.1,16.2,3.8,0.3047083333333331,0.42,0,4,0
32.568683,93.671306,5322.0,89.99877166748047,231.2540283203125,-2592000000.0,0.0,0.0,0.0,-11.1,-24.3,0.3400000000000006,0.0,0,0,0
25.847904,91.681775,583.0,89.99568939208984,241.69924926757807,-10368000000.0,1.5000000000000002,1.4,0.3,22.8,8.1,0.3192166666666672,0.03,0,2,0
31.941222,79.991496,5687.0,89.9990463256836,147.2647705078125,16848000000.0,0.0,0.0,0.0,-4.0,-20.2,0.0479083333333334,0.0,0,0,0
11.926959,92.571463,22.0,89.99259948730469,35.53767776489258,-3888000000.0,123.3,87.1,52.6,28.2,25.5,0.3118499999999999,6.080000000000002,2,10,0
33.395867,69.020064,2150.0,89.97816467285156,329.0362548828125,-14256000000.0,0.1,0.1,0.1,28.4,10.8,0.0357083333333333,0.02,0,0,0
29.358765,83.089219,4904.0,89.99835205078125,116.896240234375,-9072000000.0,0.0,0.0,0.0,1.2,-21.4,0.2808333333333332,0.0,0,0,0
33.009745,96.985955,3754.0,89.9991683959961,171.3394012451172,-9072000000.0,6.1,1.2000000000000002,0.0,-1.1,-18.2,0.3313500000000005,0.0,0,2,0
33.02203,97.709229,4670.0,89.99710083007812,294.2277526855469,-3888000000.0,49.6,38.3,16.8,12.1,-6.1,0.4065250000000001,1.34,1,4,0
29.145297,60.730281,1839.0,89.99614715576172,144.86581420898438,-2592000000.0,0.0,0.0,0.0,34.6,16.3,0.0101333333333333,0.0,0,0,0
27.802617,97.101017,3056.0,89.9990234375,254.35775756835935,23328000000.0,121.6,99.2,21.3,16.9,8.5,0.4245749999999998,-7.209999999999999,2,10,0
30.283704,94.783621,2393.0,89.99921417236328,175.060791015625,-3888000000.0,30.3,18.0,3.5,8.7,-12.0,0.3691333333333327,0.0,0,4,0
19.610415,83.448456,766.0,89.99889373779297,123.69007110595705,-2592000000.0,58.8,49.3,34.0,30.9,21.9,0.353375,2.81,0,10,0
35.081247,76.437058,4091.0,89.99916076660156,54.63753890991211,18144000000.0,27.700000000000003,27.1,4.5,17.0,-1.4,0.3801333333333334,-1.61,0,9,0
35.564689,66.524996,3160.0,89.99781036376953,222.2072906494141,2592000000.0,30.8,7.7,3.4,2.4,-17.7,0.3084416666666668,0.0,0,4,0
31.762223,74.814187,227.0,89.99085998535156,291.0375061035156,-7776000000.0,62.6,44.3,12.999999999999998,35.5,25.3,0.3911750000000003,-1.41,0,10,0
35.670122,88.638496,5123.0,89.9967041015625,253.44293212890625,5184000000.0,28.8,19.8,7.6,9.8,-6.9,0.2678166666666667,-1.2500000000000009,0,10,0
32.080777,66.666288,1774.0,89.99899291992188,69.55045318603516,-12960000000.0,0.0,0.0,0.0,11.2,-6.2,0.0315916666666667,0.0,0,0,0
26.255917,61.976073,514.0,89.99779510498047,297.89727783203125,-3888000000.0,0.2,0.0,0.0,29.6,10.9,0.0109333333333333,0.0,0,0,0
29.582898,93.870722,4762.0,89.99960327148438,47.5335578918457,116639997952.0,26.1,20.4,11.8,6.2,-4.0,0.3580916666666665,0.41,0,10,0
33.913131,84.87638,4959.0,89.99371337890625,237.09475708007807,-1296000000.0,29.2,16.5,5.1000000000000005,10.5,-3.0,0.3470500000000003,-0.2,0,10,0
30.444942,91.543449,5125.0,89.99880981445312,272.6754150390625,3888000000.0,36.6,27.5,8.5,12.8,-3.3,0.3838000000000001,0.11,0,6,0
30.487926,95.00411,5215.0,89.99922943115234,138.9115753173828,-0.0,47.6,36.1,1.7000000000000002,6.8,-1.7,0.3487083333333327,-1.49,0,10,0
33.457235,67.543472,3767.0,89.99909210205078,305.15887451171875,-2592000000.0,7.800000000000001,7.800000000000001,7.800000000000001,-2.4,-21.6,0.142825,0.0,0,2,0
37.84795,68.362818,1176.0,89.99842834472656,273.53228759765625,2592000000.0,29.4,2.9,0.0,22.7,3.6,0.2601916666666666,-0.21,0,4,0
25.025428,73.053544,349.0,89.99578857421875,34.215702056884766,-2592000000.0,0.0,0.0,0.0,38.6,22.0,0.1351916666666666,0.0,0,0,0
38.230217,68.327366,1148.0,89.99525451660156,206.56504821777344,-6480000000.0,0.0,0.0,0.0,22.5,2.5,0.1399749999999998,0.0,0,0,0
32.526612,80.205405,4534.0,89.99868774414062,61.05998611450195,-1296000000.0,0.0,0.0,0.0,7.8,-10.2,0.0274416666666666,0.0,0,0,0
30.455526,70.107775,935.0,89.99818420410156,323.1300964355469,-2592000000.0,14.2,12.6,3.4,35.6,23.2,0.0770249999999999,-0.7799999999999997,0,3,0
32.900392,84.330531,5191.0,89.99573516845703,76.4295654296875,3888000000.0,46.2,39.6,15.8,16.2,0.3,0.3474999999999998,-1.3199999999999994,0,10,0
31.708422,82.317919,5289.0,89.9981689453125,164.16761779785156,-1296000000.0,71.5,57.3,28.1,11.6,-0.7,0.3732083333333333,0.79,0,10,0
35.797028,71.139025,4860.0,89.9993667602539,165.34324645996094,-36288000000.0,14.3,0.1,0.0,-15.3,-32.3,0.2229999999999997,0.0,0,3,0
38.056565,81.941533,1217.0,89.99644470214844,26.565052032470703,-2592000000.0,0.2,0.2,0.0,33.6,14.2,0.0023833333333333,0.0,0,1,0
28.320767,83.530446,2023.0,89.9992446899414,331.0111694335937,12960000000.0,13.6,13.2,0.6,24.6,7.8,0.2312416666666665,-0.18,0,2,0
36.010959,62.713931,348.0,89.995361328125,100.4914779663086,1296000000.0,19.6,12.4,0.0,27.1,5.1,0.2955583333333333,-0.27,0,6,0
31.916382,92.563665,4799.0,89.99613952636719,14.036243438720703,2592000000.0,58.6,38.2,0.0,8.1,-16.3,0.4171583333333332,-0.63,0,7,0
31.071596,68.975271,1891.0,89.99791717529297,101.30992889404295,3888000000.0,12.099999999999998,4.9,0.7,25.6,3.4,0.039675,-0.61,0,4,0
31.170205,89.306711,4916.0,89.99646759033203,56.30993270874024,2592000000.0,0.0,0.0,0.0,2.2,-19.5,0.3225333333333334,0.0,0,0,0
19.438419,79.01349,349.0,89.99552154541016,219.28941345214844,1296000000.0,36.7,22.9,0.0,42.3,25.1,0.2819000000000001,0.0,1,5,0
35.169253,70.982544,2129.0,89.99838256835938,7.305759429931641,-14256000000.0,1.6,0.0,0.0,11.0,-4.7,0.3538,0.0,0,1,0
31.862044,92.55621,4867.0,89.99796295166016,50.194427490234375,3888000000.0,45.6,40.0,14.0,12.0,-0.8,0.4210499999999995,-0.8600000000000005,0,10,0
29.952218,69.826138,1199.0,89.99659729003906,214.11447143554688,-2592000000.0,8.6,5.8,0.0,34.8,18.4,0.0299999999999999,-0.14,0,6,0
28.976705,96.687368,4373.0,89.99939727783203,352.1003112792969,-2592000000.0,19.2,2.9,1.0,-5.2,-21.9,0.3493249999999994,0.0,0,3,0
35.495384,80.245728,5882.0,89.99885559082031,172.74681091308594,-9072000000.0,0.9,0.9,0.9,-15.6,-34.6,0.2020000000000005,0.0,0,1,0
27.130493,63.128412,973.0,89.99545288085938,180.0,1296000000.0,0.0,0.0,0.0,37.7,18.6,0.0001666666666666,0.0,0,0,0
29.760964,93.953148,4415.0,89.99870300292969,345.2564392089844,3888000000.0,8.5,8.1,6.5,-6.0,-26.2,0.3362833333333335,0.0,0,4,0
3.033261,97.908832,505.0,89.99834442138672,171.02737426757812,6480000000.0,129.5,70.29999999999998,31.9,28.8,18.9,0.4127749999999999,2.03,2,10,0
21.137324,82.205728,336.0,89.99394226074219,295.3461608886719,-3888000000.0,0.2,0.0,0.0,34.2,15.4,0.126375,0.0,0,1,0
32.547363,77.493359,4891.0,89.9991455078125,96.9343490600586,2592000000.0,51.0,2.3000000000000003,2.3000000000000003,11.0,-8.9,0.3998000000000001,0.2199999999999999,1,3,0
28.169797,97.047159,1480.0,89.99942016601562,251.56504821777344,-27215998976.0,4.1,4.1,3.8,20.4,6.7,0.3061666666666668,0.35,0,2,0
35.189451,79.301644,5242.0,89.99726867675781,149.03623962402344,-0.0,0.0,0.0,0.0,-7.7,-31.6,0.0990000000000001,0.0,0,0,0
36.389303,75.432814,4169.0,89.99932098388672,202.8780517578125,-1296000000.0,1.2,0.0,0.0,-5.7,-25.4,0.3810000000000001,0.0,0,1,0
32.431899,69.419149,2160.0,89.99870300292969,26.565052032470703,11664000000.0,35.3,11.8,11.8,1.4,-24.9,0.2659166666666667,0.0,1,2,0
20.088048,82.17346,531.0,89.98751831054688,258.6900634765625,-11664000000.0,5.1,0.0,0.0,28.6,11.0,0.2129166666666666,0.0,0,3,0
26.722973,61.654579,1134.0,89.9984130859375,357.1376037597656,9072000000.0,0.0,0.0,0.0,32.0,12.1,0.0121083333333333,0.0,0,0,0
33.604491,86.125051,5197.0,89.99555206298828,53.53076553344727,-0.0,2.1,1.0,0.3,-8.0,-26.4,0.0716916666666666,0.0,0,1,0
38.816534,95.784569,4529.0,89.99882507324219,210.5999755859375,-1296000000.0,4.0,0.2,0.2,1.1,-18.2,0.0373583333333333,0.0,0,2,0
33.433392,87.686062,5607.0,89.998046875,252.12130737304688,-2592000000.0,34.8,28.0,14.2,1.3,-13.5,0.3064750000000001,-0.17,0,6,0
24.36725,73.548481,671.0,89.99681854248047,87.1375961303711,-3888000000.0,1.9,1.9,1.7,23.9,7.8,0.1483250000000002,-0.02,0,2,0
30.912503,80.813728,4880.0,89.99410247802734,76.60750579833984,-1296000000.0,1.1,1.0,0.0,8.9,-6.9,0.1369333333333333,-0.14,0,1,0
31.958466,83.7642,4799.0,89.99651336669922,99.46231842041016,-5184000000.0,0.7999999999999999,0.7,0.0,14.2,-3.1,0.0437416666666666,0.0,0,1,0
30.241687,90.83319,4698.0,89.99874114990234,348.0238647460937,-1296000000.0,17.6,11.4,1.9,4.6,-16.2,0.4010750000000003,0.14,0,5,0
36.309227,74.882998,3562.0,89.99964141845703,24.763891220092773,10368000000.0,0.0,0.0,0.0,-1.1,-26.0,0.367633333333333,0.0,0,0,0
21.801245,96.323628,645.0,89.99873352050781,195.5545654296875,7776000000.0,0.0,0.0,0.0,30.9,11.8,0.247725,0.0,0,0,0
34.962503,72.948331,2010.0,89.9991683959961,355.88775634765625,23328000000.0,10.0,4.7,0.0,-1.5,-15.5,0.2779999999999995,0.0,0,2,0
32.408671,90.505324,4876.0,89.99797058105469,346.1849670410156,-1296000000.0,17.3,13.0,3.3,15.6,-1.1,0.3592250000000003,-0.15,0,9,0
34.908874,93.874079,4767.0,89.99891662597656,154.74684143066406,-0.0,0.8,0.0,0.0,-2.4,-19.4,0.6093083333333336,0.0,0,1,0
35.335648,60.071553,2268.0,89.99835205078125,63.103763580322266,5184000000.0,20.9,5.9,0.0,14.8,-6.4,0.3375916666666664,-0.36,0,6,0
29.120842,92.272581,4649.0,89.9989013671875,143.42697143554688,10368000000.0,103.9,82.3,35.2,13.5,3.1,0.425158333333333,-2.6,1,10,0
35.816445,64.300857,966.0,89.9981460571289,336.8014221191406,-1296000000.0,6.4,6.2,6.2,11.4,-4.3,0.3432583333333333,0.11,0,3,0
31.642607,92.952544,4764.0,89.99909210205078,244.53665161132807,22031998976.0,95.1,63.7,16.7,15.1,-1.7,0.5089000000000004,-4.3,0,10,0
20.053199,82.481943,351.0,89.99620056152344,162.64598083496094,1296000000.0,0.0,0.0,0.0,30.7,13.4,0.112,0.0,0,0,0
38.554881,96.233084,4191.0,89.99790954589844,152.59242248535156,6480000000.0,11.7,2.7,2.5,9.2,-15.9,0.1804833333333332,0.0,0,3,0
37.534087,65.204871,246.0,89.9953384399414,246.25050354003903,1296000000.0,43.0,29.000000000000004,5.8,13.6,-4.5,0.3826083333333335,-1.91,0,3,0
37.012273,74.296028,4954.0,89.99851989746094,338.1985778808594,10368000000.0,2.8,0.8,0.0,-7.4,-24.6,0.3410000000000005,0.0,0,3,0
33.993492,63.409071,2156.0,89.99918365478516,183.3231201171875,-6480000000.0,12.7,11.6,4.6,14.0,-1.4,0.3546583333333333,-0.38,0,4,0
29.769712,93.252107,4616.0,89.9991455078125,26.737110137939453,-41472000000.0,6.199999999999999,0.0,0.0,-5.5,-24.5,0.2841749999999998,0.0,0,3,0
33.288665,76.447641,5188.0,89.99957275390625,316.35107421875,10368000000.0,33.7,33.49999999999999,20.6,-18.7,-35.6,0.1819999999999998,0.0,0,5,0
27.373544,90.246209,3509.0,89.99822998046875,351.1932067871094,-9072000000.0,26.1,22.8,9.8,5.4,-5.7,0.4040916666666668,-0.3399999999999997,0,6,0
29.106366,61.079705,1783.0,89.99589538574219,1.8476102352142332,-6480000000.0,0.0,0.0,0.0,35.6,17.2,0.0062666666666666,0.0,0,0,0
32.182774,62.362595,684.0,89.99628448486328,186.7098388671875,10368000000.0,12.4,12.4,0.0,13.5,-6.4,0.1946500000000001,0.0,0,1,0
36.667918,69.184861,791.0,89.99559020996094,303.6900634765625,5184000000.0,0.0,0.0,0.0,20.0,2.2,0.1392749999999998,0.0,0,0,0
37.307298,90.64423,4724.0,89.99842834472656,164.2488250732422,-6480000000.0,25.5,18.3,8.1,12.5,-3.2,0.2278333333333334,1.1,0,5,0
23.358459,93.312396,946.0,89.99889373779297,229.23638916015625,9072000000.0,0.0,0.0,0.0,22.6,8.1,0.3253,0.0,0,0,0
29.384325,91.020749,4204.0,89.99931335449219,127.9834976196289,5184000000.0,0.3,0.1,0.0,7.5,-10.1,0.3111333333333336,0.0,0,0,0
35.843728,74.594313,3041.0,89.99852752685547,220.3141021728516,1296000000.0,14.1,0.9,0.0,6.3,-11.9,0.3608833333333333,-0.02,0,3,0
36.804141,78.29765,3927.0,89.99956512451172,18.186378479003903,-33696000000.0,1.3,1.3,0.0,-0.7,-16.1,0.2584333333333332,0.0,0,1,0
34.156577,83.517226,5467.0,89.99813842773438,39.05313873291016,2592000000.0,0.0,0.0,0.0,-10.0,-30.0,0.1029999999999998,0.0,0,0,0
37.637899,74.798777,3979.0,89.99897766113281,192.0305938720703,-3888000000.0,0.0,0.0,0.0,3.2,-16.9,0.0973583333333335,0.0,0,0,0
28.725453,66.142364,2213.0,89.99528503417969,141.00900268554688,-12960000000.0,0.6,0.0,0.0,28.5,13.8,0.0116249999999999,0.0,0,1,0
24.690367,69.482329,43.0,89.99700927734375,336.4477233886719,-5184000000.0,0.0,0.0,0.0,43.7,22.8,0.0002916666666666,0.0,0,0,0
24.441223,80.730931,402.0,89.99750518798828,181.1233062744141,-1296000000.0,114.0,74.39999999999999,36.2,30.1,23.0,0.4066666666666664,4.489999999999998,2,6,0
36.383074,71.455867,3530.0,89.99919128417969,226.54815673828125,-2592000000.0,4.9,0.4,0.4,-7.9,-23.1,0.1859999999999999,0.0,0,1,0
30.400319,84.560599,5950.0,89.9967041015625,233.42697143554688,-2592000000.0,4.5,4.5,0.0,-9.3,-32.1,0.2029999999999996,0.0,0,1,0
